2022 Federal Election House of Representatives First Preferences By Candidate By Vote Type [Event:27966 Phase:FinalResults Generated:2022-07-19T10:29:59 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes,Swing
VIC,225,Maribyrnong,36660,DADICH,Daniel Nair,2,N,N,VNS,Victorian Socialists,1468,86,5,97,181,1837,1.62
VIC,225,Maribyrnong,36441,SHORTEN,Bill,3,Y,Y,ALP,Australian Labor Party,28678,1187,172,1866,7889,39792,-2.38
VIC,225,Maribyrnong,37751,TINDAL,Jodie,4,N,N,ON,Pauline Hanson's One Nation,1490,95,10,167,465,2227,2.37
VIC,225,Maribyrnong,36024,BESANKO,Darren,5,N,N,UAPP,United Australia Party,2540,153,15,234,491,3433,0.3
VIC,225,Maribyrnong,36728,D'SILVA,Mira,6,N,N,LP,Liberal,18595,609,82,1228,4979,25493,-7.64
VIC,225,Maribyrnong,36543,PRYOR,Rhonda,7,N,N,GRN,The Greens,11053,757,57,986,2425,15278,0.59
VIC,225,Maribyrnong,37582,ANSALONE,Alexander Anthony,8,N,N,CYA,Australian Federation Party,415,31,0,33,111,590,0.63
VIC,225,Maribyrnong,36954,SMITH,Cameron,9,N,N,LDP,Liberal Democrats,2801,107,6,176,487,3577,3.81
VIC,225,Maribyrnong,999,Informal,Informal,999,N,N,,Informal,3956,206,33,230,492,4917,1.4
VIC,226,McEwen,36547,BARKER,Neil,1,N,N,GRN,The Greens,9873,852,58,708,2033,13524,4.66
VIC,226,McEwen,36054,McRAE,Paul Joseph,2,N,N,UAPP,United Australia Party,3970,394,24,261,825,5474,2.46
VIC,226,McEwen,37619,NEIL,Christopher,3,N,N,CYA,Australian Federation Party,1299,93,5,57,267,1721,1.8
VIC,226,McEwen,37660,BRADBURY,Chris,4,N,N,ON,Pauline Hanson's One Nation,3774,319,14,279,1001,5387,0.51
VIC,226,McEwen,36957,HERRON,John,5,N,N,LDP,Liberal Democrats,1837,168,15,133,426,2579,2.69
VIC,226,McEwen,36724,WELCH,Richard,6,N,N,LP,Liberal,23068,1190,112,1268,6158,31796,-1.77
VIC,226,McEwen,36445,MITCHELL,Rob,7,Y,Y,ALP,Australian Labor Party,25939,1536,141,1406,6216,35238,-2.98
VIC,226,McEwen,999,Informal,Informal,999,N,N,,Informal,2954,245,20,161,538,3918,-1.01
VIC,228,Melbourne,36034,BORG,Justin,1,N,N,UAPP,United Australia Party,1072,171,15,194,257,1709,0.6
VIC,228,Melbourne,36448,PATERSON,Keir,2,N,N,ALP,Australian Labor Party,16662,1457,101,1862,4073,24155,3.91
VIC,228,Melbourne,36551,BANDT,Adam,3,Y,Y,GRN,The Greens,34398,3047,195,3474,6769,47883,1.58
VIC,228,Melbourne,36727,DAMCHES,James,4,N,N,LP,Liberal,9249,943,46,1432,2990,14660,-6.01
VIC,228,Melbourne,36948,PEPPARD,Richard,5,N,N,LDP,Liberal Democrats,1074,124,5,150,243,1596,1.65
VIC,228,Melbourne,37817,ROBSON,Scott,6,N,N,IND,Independent,674,99,3,117,201,1094,1.13
VIC,228,Melbourne,37775,STRAGAN,Walter,7,N,N,ON,Pauline Hanson's One Nation,574,86,8,115,154,937,0.97
VIC,228,Melbourne,36680,POON,Bruce,8,N,N,AJP,Animal Justice Party,787,99,5,114,311,1316,-0.68
VIC,228,Melbourne,36661,BOLGER,Colleen,9,N,N,VNS,Victorian Socialists,2597,157,17,147,238,3156,2.96
VIC,228,Melbourne,999,Informal,Informal,999,N,N,,Informal,2032,265,31,230,435,2993,-0.01
VIC,229,Menzies,36453,OAKLEY,Naomi,1,N,N,ALP,Australian Labor Party,25331,1068,64,980,6192,33635,2.77
VIC,229,Menzies,37646,SABHLOK,Sanjeev,2,N,N,CYA,Australian Federation Party,710,51,3,45,159,968,0.96
VIC,229,Menzies,36929,CHEESMAN,Greg,3,N,N,LDP,Liberal Democrats,2785,153,8,160,540,3646,3.61
VIC,229,Menzies,37631,HAYES,John,4,N,N,ON,Pauline Hanson's One Nation,1605,137,7,134,429,2312,2.29
VIC,229,Menzies,36733,WOLAHAN,Keith,5,Y,N,LP,Liberal,30814,1071,104,1255,9282,42526,-8.77
VIC,229,Menzies,36557,PHEASANT,Bill,6,N,N,GRN,The Greens,10775,759,38,581,2136,14289,4.01
VIC,229,Menzies,36041,SCAGLIONE,Nathan,7,N,N,UAPP,United Australia Party,2760,166,13,155,549,3643,1.19
VIC,229,Menzies,999,Informal,Informal,999,N,N,,Informal,2678,121,8,101,447,3355,-0.42
VIC,323,Monash,36561,MORGAN,Mat,1,N,N,GRN,The Greens,7344,494,37,574,1084,9533,2.69
VIC,323,Monash,36737,BROADBENT,Russell,2,Y,Y,LP,Liberal,28189,759,77,1530,5991,36546,-8.19
VIC,323,Monash,36065,LEONARD,Deb,3,N,N,IND,Independent,8404,188,20,345,1415,10372,10.72
VIC,323,Monash,37629,HICKEN,Allan,4,N,N,ON,Pauline Hanson's One Nation,5817,230,17,313,912,7289,0.22
VIC,323,Monash,37637,WELSH,David Matthew,5,N,N,CYA,Australian Federation Party,532,26,5,27,84,674,0.7
VIC,323,Monash,36455,O'DONNELL,Jessica,6,N,N,ALP,Australian Labor Party,19829,596,55,1050,3229,24759,-4.3
VIC,323,Monash,36914,EDWARDS,Meg,7,N,N,LDP,Liberal Democrats,2951,93,6,135,363,3548,3.67
VIC,323,Monash,36039,McSHANE,Christine Ann,8,N,N,UAPP,United Australia Party,3044,210,15,202,520,3991,0.18
VIC,323,Monash,999,Informal,Informal,999,N,N,,Informal,3959,168,14,192,419,4752,0.33
VIC,324,Nicholls,36951,LAIRD,Tim,1,N,N,LDP,Liberal Democrats,2610,154,20,266,316,3366,3.54
VIC,324,Nicholls,36061,BIRRELL,Sam,2,Y,N,NP,The Nationals,21474,248,55,555,2554,24886,-25.13
VIC,324,Nicholls,37691,TYRRELL,Rikkie-Lee,3,N,N,ON,Pauline Hanson's One Nation,5131,141,19,290,638,6219,-4.76
VIC,324,Nicholls,36451,LODWICK,Bill,4,N,N,ALP,Australian Labor Party,8655,335,32,634,1314,10970,-7.89
VIC,324,Nicholls,35967,DAVY,Jeff,5,N,N,CEC,Citizens Party,304,12,1,21,39,377,0.4
VIC,324,Nicholls,36026,PETERSON,Robert,6,N,N,UAPP,United Australia Party,3244,103,13,185,276,3821,-1.32
VIC,324,Nicholls,36565,CHRISTOE,Ian,7,N,N,GRN,The Greens,2189,198,15,294,362,3058,-1
VIC,324,Nicholls,36051,OTTO,Andrea,8,N,N,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",484,34,0,41,94,653,0.69
VIC,324,Nicholls,36739,BROOKS,Steve,9,N,N,LP,Liberal,14144,337,42,786,1878,17187,18.06
VIC,324,Nicholls,37764,TABONE,Eleonor,10,N,N,CYA,Australian Federation Party,292,16,3,25,31,367,0.39
VIC,324,Nicholls,37571,PRIESTLY,Rob,11,N,N,IND,Independent,21246,356,67,586,2032,24287,25.51
VIC,324,Nicholls,999,Informal,Informal,999,N,N,,Informal,7289,181,28,261,400,8159,0.43
VIC,232,Scullin,36567,PATERSON,Patchouli,1,N,N,GRN,The Greens,7378,674,54,376,1471,9953,4.25
VIC,232,Scullin,37649,van BREE,Ursula,2,N,N,ON,Pauline Hanson's One Nation,4373,275,25,187,1047,5907,6.48
VIC,232,Scullin,37214,KOELMEYER,Eric,3,N,N,LDP,Liberal Democrats,2516,186,21,106,593,3422,3.76
VIC,232,Scullin,36447,GILES,Andrew,4,Y,Y,ALP,Australian Labor Party,31881,1395,190,909,7772,42147,-14.17
VIC,232,Scullin,36027,ALBARRI,Yassin,5,N,N,UAPP,United Australia Party,5714,372,50,235,1073,7444,3.13
VIC,232,Scullin,36741,PERERA,Virosh,6,N,N,LP,Liberal,14948,723,74,551,3484,19780,-0.6
VIC,232,Scullin,36658,ROWE,Cameron,7,N,N,VNS,Victorian Socialists,2104,95,8,51,211,2469,2.71
VIC,232,Scullin,999,Informal,Informal,999,N,N,,Informal,4591,231,37,103,532,5494,0.47
VIC,233,Wannon,37812,GARNER,Graham,1,N,N,IND,Independent,1907,82,12,105,240,2346,2.32
VIC,233,Wannon,36735,TEHAN,Dan,2,Y,Y,LP,Liberal,36733,709,84,1422,6000,44948,-6.63
VIC,233,Wannon,37820,GRAHAM,Ronnie,3,N,N,ON,Pauline Hanson's One Nation,2602,107,19,131,416,3275,3.24
VIC,233,Wannon,36670,McALLISTER,Hilary,4,N,N,GRN,The Greens,4797,345,17,461,824,6444,-0.39
VIC,233,Wannon,33601,DYSON,Alex,5,N,N,IND,Independent,17036,369,40,483,1576,19504,9.64
VIC,233,Wannon,36030,KENSEN,Craige,6,N,N,UAPP,United Australia Party,2774,98,13,138,285,3308,-2.27
VIC,233,Wannon,36931,MEAD,Amanda,7,N,N,LDP,Liberal Democrats,1605,53,5,96,214,1973,1.95
VIC,233,Wannon,36450,WILSON,Gilbert,8,N,N,ALP,Australian Labor Party,15859,436,42,782,2184,19303,-6.85
VIC,233,Wannon,999,Informal,Informal,999,N,N,,Informal,4956,111,15,170,351,5603,1.47
VIC,234,Wills,36738,WRIGHT,Tom,1,N,N,LP,Liberal,10989,522,34,1049,3177,15771,-0.76
VIC,234,Wills,37747,TINDAL,Jill,2,N,N,ON,Pauline Hanson's One Nation,1734,122,8,233,457,2554,2.8
VIC,234,Wills,36664,BLACK,Emma,3,N,N,VNS,Victorian Socialists,2142,122,10,214,226,2714,-1.53
VIC,234,Wills,37770,SERGI,Sam,4,N,N,CYA,Australian Federation Party,564,41,5,47,132,789,0.87
VIC,234,Wills,36958,BOLTON,Sue,5,N,N,SAL,Socialist Alliance,2469,97,15,142,373,3096,3.39
VIC,234,Wills,36031,ZIVKOVIC,Irene,6,N,N,UAPP,United Australia Party,2447,173,15,259,458,3352,0.54
VIC,234,Wills,36452,KHALIL,Peter,7,Y,Y,ALP,Australian Labor Party,25643,1303,123,2110,6270,35449,-5.39
VIC,234,Wills,36686,HORSFALL,Leah,8,N,N,AJP,Animal Justice Party,1067,81,13,134,385,1680,-1.92
VIC,234,Wills,36554,JEFFORD,Sarah,9,N,N,GRN,The Greens,18503,1564,80,2096,3550,25793,2.01
VIC,234,Wills,999,Informal,Informal,999,N,N,,Informal,3941,194,22,259,439,4855,0.77
WA,235,Brand,37186,KING,Madeleine,1,Y,Y,ALP,Australian Labor Party,37495,1503,154,1599,7280,48031,9.82
WA,235,Brand,37788,HEFFERNAN,Malcolm,2,N,N,CYA,Australian Federation Party,461,35,1,27,74,598,0.62
WA,235,Brand,36566,HUDSON,Peter,3,N,N,LP,Liberal,15718,650,43,945,3700,21056,-7.83
WA,235,Brand,36460,PIKE,David,4,N,N,UAPP,United Australia Party,2136,132,13,115,315,2711,-0.06
WA,235,Brand,36575,LONSDALE,Heather,5,N,N,GRN,The Greens (WA),8367,659,46,456,1372,10900,0.29
WA,235,Brand,36471,CRICHTON,Jayne,6,N,N,AUC,Australian Christians,1632,93,10,71,284,2090,-0.89
WA,235,Brand,37847,O'LOGHLEN,Michael,7,N,N,WAP,WESTERN AUSTRALIA PARTY,1910,112,2,111,457,2592,0.01
WA,235,Brand,37191,MARSHALL,Alison,8,N,N,LDP,Liberal Democrats,787,59,8,58,162,1074,1.12
WA,235,Brand,37376,GLEESON,Andrew,9,N,N,GAP,The Great Australian Party,1158,84,9,78,161,1490,1.56
WA,235,Brand,37350,TAYLOR,Jake,10,N,N,ON,Pauline Hanson's One Nation,3905,270,15,274,675,5139,-3.1
WA,235,Brand,999,Informal,Informal,999,N,N,,Informal,5554,269,29,211,488,6551,0.15
WA,317,Burt,37215,CASTLE,Michele,1,N,N,CYA,Australian Federation Party,1353,138,15,72,163,1741,1.9
WA,317,Burt,37382,CARTER,Travis,2,N,N,ON,Pauline Hanson's One Nation,3262,325,32,232,585,4436,-1.25
WA,317,Burt,36477,McCURRY,Joshua,3,N,N,UAPP,United Australia Party,1690,166,10,132,276,2274,0.24
WA,317,Burt,36583,GARLETT,Daniel,4,N,N,GRN,The Greens (WA),6592,748,56,468,1140,9004,0.27
WA,317,Burt,37850,PHELAN,Stephen,5,N,N,WAP,WESTERN AUSTRALIA PARTY,1637,173,11,119,450,2390,1.4
WA,317,Burt,36569,GOODE,David,6,N,N,LP,Liberal,15669,798,72,844,3626,21009,-9.49
WA,317,Burt,36480,SPYKER,Warnar,7,N,N,AUC,Australian Christians,2667,139,12,131,479,3428,0.06
WA,317,Burt,37195,KEOGH,Matt,8,Y,Y,ALP,Australian Labor Party,36353,1862,228,1550,7275,47268,10.51
WA,317,Burt,999,Informal,Informal,999,N,N,,Informal,4666,322,37,185,465,5675,-0.82
WA,236,Canning,36571,HASTIE,Andrew,1,Y,Y,LP,Liberal,31386,1373,92,1663,6780,41294,-5.31
WA,236,Canning,37199,HUNT,Amanda,2,N,N,ALP,Australian Labor Party,24287,1113,71,1103,4323,30897,5.24
WA,236,Canning,37385,SIWES,Tammi,3,N,N,ON,Pauline Hanson's One Nation,3173,270,14,225,533,4215,-2.63
WA,236,Canning,37225,GARDYNE,Anthony,4,N,N,CYA,Australian Federation Party,504,41,5,38,40,628,0.67
WA,236,Canning,36482,WALDECK,James Gordon,5,N,N,UAPP,United Australia Party,1974,149,4,107,204,2438,0.33
WA,236,Canning,37851,BEDFORD,Brad,6,N,N,WAP,WESTERN AUSTRALIA PARTY,1613,128,4,103,354,2202,-0.46
WA,236,Canning,37761,CONGRENE,Judith,7,N,N,IMO,Informed Medical Options Party,587,45,5,34,114,785,0.83
WA,236,Canning,36588,MOFFAT,Jodie,8,N,N,GRN,The Greens (WA),5686,598,30,404,941,7659,0.64
WA,236,Canning,37856,WILLIAMS,Ashley Elphin,9,N,N,IND,Independent,1338,101,7,73,189,1708,1.81
WA,236,Canning,36494,du PLESSIS,Andriette,10,N,N,AUC,Australian Christians,1352,115,4,55,163,1689,-0.16
WA,236,Canning,37207,GARDINER,David,11,N,N,LDP,Liberal Democrats,536,61,2,42,108,749,0.79
WA,236,Canning,999,Informal,Informal,999,N,N,,Informal,5426,353,25,307,447,6558,0.43
WA,237,Cowan,37205,ALY,Anne,1,Y,Y,ALP,Australian Labor Party,34483,2080,308,2223,7618,46712,9.03
WA,237,Cowan,36591,TRIPP,Isabella,2,N,N,GRN,The Greens (WA),6922,942,64,586,1315,9829,-1.22
WA,237,Cowan,36484,IRADUKUNDA,Sylvia,3,N,N,AUC,Australian Christians,1354,130,11,98,266,1859,0.03
WA,237,Cowan,37243,CALAUTTI,Michael,4,N,N,CYA,Australian Federation Party,864,80,6,54,121,1125,1.13
WA,237,Cowan,37387,WALSH,Tyler,5,N,N,ON,Pauline Hanson's One Nation,2014,209,23,163,430,2839,-1.81
WA,237,Cowan,37222,van KRIEKEN,Micah,6,N,N,LDP,Liberal Democrats,778,92,11,67,132,1080,1.08
WA,237,Cowan,37841,LAVERACK,Roland,7,N,N,WAP,WESTERN AUSTRALIA PARTY,1151,120,9,110,324,1714,0.52
WA,237,Cowan,36483,HAND,Claire Elizabeth,8,N,N,UAPP,United Australia Party,1816,171,21,125,290,2423,0.18
WA,237,Cowan,36574,CONNELLY,Vince,9,N,Y,LP,Liberal,22021,1150,152,1325,5680,30328,-9.65
WA,237,Cowan,37219,ANAGNO,Michael,10,N,N,AJP,Animal Justice Party,1189,137,16,91,342,1775,1.78
WA,237,Cowan,999,Informal,Informal,999,N,N,,Informal,6560,444,69,279,687,8039,1.7
WA,238,Curtin,36485,VERHOEFF,Ladeisha Louise,1,N,N,UAPP,United Australia Party,1315,149,13,115,236,1828,0.45
WA,238,Curtin,37840,BURN,Bill,2,N,N,WAP,WESTERN AUSTRALIA PARTY,817,93,2,82,249,1243,-0.37
WA,238,Curtin,37255,CULLITY,Judith,3,N,N,CYA,Australian Federation Party,572,58,2,36,95,763,0.73
WA,238,Curtin,36578,HAMMOND,Celia,4,N,Y,LP,Liberal,31535,1321,125,1464,8963,43408,-12.68
WA,238,Curtin,37395,GRILLO,Dale Marie,5,N,N,ON,Pauline Hanson's One Nation,907,110,4,103,186,1310,-0.11
WA,238,Curtin,36589,CHANEY,Kate,6,Y,N,IND,Independent,24261,843,110,974,4754,30942,29.46
WA,238,Curtin,37282,SPENCER,Yannick,7,N,N,ALP,Australian Labor Party,10573,750,59,657,2615,14654,-4.63
WA,238,Curtin,36593,PIDGEON,Cameron,8,N,N,GRN,The Greens (WA),7851,882,52,618,1486,10889,-4.93
WA,238,Curtin,999,Informal,Informal,999,N,N,,Informal,2540,228,17,151,437,3373,-0.07
WA,312,Durack,37261,SHORE,Craig,1,N,N,CYA,Australian Federation Party,1114,86,21,106,126,1453,1.62
WA,312,Durack,36582,PRICE,Melissa,2,Y,Y,LP,Liberal,23054,1070,174,1845,4593,30736,-10.24
WA,312,Durack,37848,McRAE,Adrian,3,N,N,GAP,The Great Australian Party,2252,102,24,141,219,2738,3.06
WA,312,Durack,37845,FELS,Anthony James,4,N,N,WAP,WESTERN AUSTRALIA PARTY,1777,132,26,184,364,2483,-0.52
WA,312,Durack,37294,RILEY,Jeremiah,5,N,N,ALP,Australian Labor Party,20712,923,187,1552,2719,26093,6.45
WA,312,Durack,37401,JOHANNSEN,Brenton,6,N,N,ON,Pauline Hanson's One Nation,4689,285,44,408,748,6174,-2.73
WA,312,Durack,37853,BLAYNEY,Ian,7,N,N,NP,The Nationals,7210,232,41,359,1318,9160,2.5
WA,312,Durack,36597,McNEAIR,Bianca,8,N,N,GRN,The Greens (WA),6311,546,90,598,912,8457,1.42
WA,312,Durack,36486,MIDDLETON,Andrew Charles,9,N,N,UAPP,United Australia Party,1671,139,19,211,189,2229,-0.23
WA,312,Durack,999,Informal,Informal,999,N,N,,Informal,5198,237,50,331,403,6219,1.12
WA,239,Forrest,36487,ALLAN,Helen,1,N,N,UAPP,United Australia Party,1989,128,10,100,199,2426,0.82
WA,239,Forrest,37237,MARKHAM,Paul,2,N,N,LDP,Liberal Democrats,1301,77,5,68,126,1577,1.66
WA,239,Forrest,37843,DUNN,Mailee,3,N,N,CYA,Australian Federation Party,951,58,4,38,101,1152,1.21
WA,239,Forrest,36602,TERRANTROY,Christine,4,N,N,GRN,The Greens (WA),10120,772,29,503,1356,12780,0.6
WA,239,Forrest,37854,STEPHENS,Greg,5,N,N,WAP,WESTERN AUSTRALIA PARTY,1628,97,7,77,321,2130,0.95
WA,239,Forrest,36881,AITKEN,Tracy Nyree,6,N,N,GAP,The Great Australian Party,2553,80,8,79,187,2907,3.06
WA,239,Forrest,37300,ENGLISH,Bronwen,7,N,N,ALP,Australian Labor Party,21143,788,48,792,3321,26092,6.29
WA,239,Forrest,37406,MEZGER,Shane,8,N,N,ON,Pauline Hanson's One Nation,4043,217,13,166,581,5020,-0.67
WA,239,Forrest,36584,MARINO,Nola,9,Y,Y,LP,Liberal,31732,1261,71,1352,6590,41006,-9.36
WA,239,Forrest,999,Informal,Informal,999,N,N,,Informal,4484,222,8,153,367,5234,-0.42
WA,240,Fremantle,37518,TILBURY,Ben,1,N,N,GAP,The Great Australian Party,1819,164,10,89,211,2293,2.34
WA,240,Fremantle,37551,WAINWRIGHT,Sam,2,N,N,SAL,Socialist Alliance,922,54,4,38,166,1184,0.12
WA,240,Fremantle,37264,GAVRANICH,Cathy,3,N,N,CYA,Australian Federation Party,1106,79,7,37,138,1367,1.39
WA,240,Fremantle,37314,WILSON,Josh,4,Y,Y,ALP,Australian Labor Party,33344,1629,118,1221,6799,43111,5.95
WA,240,Fremantle,36488,JINMAN,Stella,5,N,N,UAPP,United Australia Party,1527,142,10,101,220,2000,0.1
WA,240,Fremantle,36587,KOUL,Bill,6,N,N,LP,Liberal,17734,956,60,919,4080,23749,-10.75
WA,240,Fremantle,36609,TOWNSEND,Felicity,7,N,N,GRN,The Greens (WA),13660,1186,79,737,2128,17790,2.14
WA,240,Fremantle,37244,LOH,Yan,8,N,N,LDP,Liberal Democrats,933,65,2,58,193,1251,1.28
WA,240,Fremantle,37855,KNAPP,Janetia,9,N,N,WAP,WESTERN AUSTRALIA PARTY,1574,154,8,95,417,2248,-0.27
WA,240,Fremantle,37408,EDGAR,William,10,N,N,ON,Pauline Hanson's One Nation,2246,206,5,151,452,3060,-0.71
WA,240,Fremantle,999,Informal,Informal,999,N,N,,Informal,5045,316,24,170,470,6025,0.39
WA,305,Hasluck,32531,WILLIAMS,Jeanene,1,N,N,IND,Independent,2414,198,14,185,507,3318,3.37
WA,305,Hasluck,36612,STURCKE,Brendan,2,N,N,GRN,The Greens (WA),7928,819,53,600,1426,10826,0.24
WA,305,Hasluck,36490,SCOTT,Will,3,N,N,UAPP,United Australia Party,2278,174,23,116,382,2973,0.79
WA,305,Hasluck,37835,CLARK,Pauline,4,N,N,WAP,WESTERN AUSTRALIA PARTY,1772,157,7,129,496,2561,1
WA,305,Hasluck,37409,MONCK,Ian,5,N,N,ON,Pauline Hanson's One Nation,2733,277,21,190,562,3783,-2.29
WA,305,Hasluck,36590,WYATT,Ken,6,N,Y,LP,Liberal,24305,1123,90,1459,5912,32889,-10.59
WA,305,Hasluck,37266,SMITH,Marijanna,7,N,N,CYA,Australian Federation Party,1364,105,18,59,193,1739,1.77
WA,305,Hasluck,37317,LAWRENCE,Tania,8,Y,N,ALP,Australian Labor Party,29609,1574,138,1766,6057,39144,9.41
WA,305,Hasluck,37256,McCREANOR,Steven,9,N,N,LDP,Liberal Democrats,951,84,5,80,160,1280,1.3
WA,305,Hasluck,999,Informal,Informal,999,N,N,,Informal,4609,338,30,268,537,5782,-0.16
WA,242,Moore,37325,ANDERSSON,Sue,1,N,N,GAP,The Great Australian Party,1425,154,11,108,228,1926,1.84
WA,242,Moore,37781,GUNNESS,Peter,2,N,N,WAP,WESTERN AUSTRALIA PARTY,2223,151,14,152,555,3095,1.32
WA,242,Moore,37321,FRENCH,Tom,3,N,N,ALP,Australian Labor Party,26268,1225,105,1439,5190,34227,7.99
WA,242,Moore,36615,COOPER,Mark,4,N,N,GRN,The Greens (WA),11296,1024,77,663,1842,14902,2.2
WA,242,Moore,36592,GOODENOUGH,Ian,5,Y,Y,LP,Liberal,32771,1339,91,1837,7668,43706,-9.69
WA,242,Moore,37410,BRIGHTMAN,Brian,6,N,N,ON,Pauline Hanson's One Nation,2641,226,16,184,474,3541,-1.06
WA,242,Moore,36492,WATKINSON,Helen,7,N,N,UAPP,United Australia Party,1785,156,15,121,265,2342,0.48
WA,242,Moore,37844,SUTER,Martin,8,N,N,CYA,Australian Federation Party,629,51,3,30,79,792,0.76
WA,242,Moore,999,Informal,Informal,999,N,N,,Informal,3588,276,12,182,487,4545,-0.69
WA,243,O'Connor,37412,KUSTRIN,Stan,1,N,N,ON,Pauline Hanson's One Nation,5401,291,38,289,814,6833,-1.41
WA,243,O'Connor,37323,WELDON,Shaneane,2,N,N,ALP,Australian Labor Party,20769,891,105,1035,2954,25754,6.01
WA,243,O'Connor,36619,WATSON,Giz,3,N,N,GRN,The Greens (WA),7899,608,48,502,1227,10284,2.47
WA,243,O'Connor,37274,MIDDLE,Isaac,4,N,N,CYA,Australian Federation Party,1119,50,5,43,131,1348,1.39
WA,243,O'Connor,37842,BESSANT,Morris,5,N,N,WAP,WESTERN AUSTRALIA PARTY,1814,111,16,104,321,2366,0.87
WA,243,O'Connor,36560,MOSELEY,Justin,6,N,N,AUC,Australian Christians,2250,96,11,76,346,2779,0.22
WA,243,O'Connor,36496,TIRRONEN,Tracy Anne,7,N,N,UAPP,United Australia Party,1345,98,12,95,172,1722,-0.1
WA,243,O'Connor,36894,BARBER,Brenden,8,N,N,GAP,The Great Australian Party,1966,92,10,77,192,2337,1.5
WA,243,O'Connor,36594,WILSON,Rick,9,Y,Y,LP,Liberal,33215,1456,117,1454,7053,43295,2.23
WA,243,O'Connor,999,Informal,Informal,999,N,N,,Informal,5052,220,29,190,415,5906,-0.43
WA,244,Pearce,37836,STEWART,Roslyn,1,N,N,GAP,The Great Australian Party,1600,182,12,113,253,2160,2.28
WA,244,Pearce,36624,NELSON,Donna,2,N,N,GRN,The Greens (WA),7524,821,41,458,1572,10416,1.22
WA,244,Pearce,37265,MARSHALL,David,3,N,N,LDP,Liberal Democrats,1109,122,6,93,218,1548,1.63
WA,244,Pearce,37326,ROBERTS,Tracey,4,Y,N,ALP,Australian Labor Party,30403,1502,165,1426,7100,40596,11.04
WA,244,Pearce,36501,DALBY,Trevor Richard,5,N,N,UAPP,United Australia Party,1933,154,12,107,328,2534,0.05
WA,244,Pearce,37809,PAICE,Jim,6,N,N,WAP,WESTERN AUSTRALIA PARTY,1489,133,13,105,466,2206,1.57
WA,244,Pearce,37415,MALLOY,Aaron,7,N,N,ON,Pauline Hanson's One Nation,3184,245,14,188,664,4295,-2.3
WA,244,Pearce,36598,AITKEN,Linda,8,N,N,LP,Liberal,20471,972,108,1138,5691,28380,-13.47
WA,244,Pearce,36526,MONTGOMERY,Vanessa,9,N,N,AUC,Australian Christians,1582,82,13,80,340,2097,0.29
WA,244,Pearce,37285,MARCH,Nigel,10,N,N,CYA,Australian Federation Party,508,52,3,25,96,684,0.72
WA,244,Pearce,999,Informal,Informal,999,N,N,,Informal,5105,368,22,205,606,6306,0.22
WA,245,Perth,37417,BAILEY,Cameron,1,N,N,ON,Pauline Hanson's One Nation,1893,259,21,251,325,2749,-0.03
WA,245,Perth,36515,POWELL,Dean,2,N,N,AUC,Australian Christians,1040,113,8,114,239,1514,1.09
WA,245,Perth,37748,CONNOR,Sean,3,N,N,GAP,The Great Australian Party,476,67,4,71,84,702,0.69
WA,245,Perth,37803,VOS,Dave,4,N,N,WAP,WESTERN AUSTRALIA PARTY,1215,160,11,152,340,1878,-0.57
WA,245,Perth,37233,SZMEKURA-MOOR,Sarah,5,N,N,AJP,Animal Justice Party,967,151,14,137,266,1535,1.5
WA,245,Perth,37327,GORMAN,Patrick,6,Y,Y,ALP,Australian Labor Party,28857,1856,178,2817,6358,40066,5.66
WA,245,Perth,37273,NICKOLS,Evan,7,N,N,LDP,Liberal Democrats,945,133,8,160,161,1407,1.38
WA,245,Perth,36507,EBERHART,Sonya Michelle,8,N,N,UAPP,United Australia Party,1094,146,12,138,215,1605,-0.23
WA,245,Perth,36628,PERKS,Caroline,9,N,N,GRN,The Greens (WA),16367,1528,152,1786,2788,22621,3.79
WA,245,Perth,36601,DWYER,David,10,N,N,LP,Liberal,18726,1249,120,2083,5116,27294,-12.24
WA,245,Perth,37290,GYURU,Aiden,11,N,N,CYA,Australian Federation Party,510,56,8,55,81,710,0.7
WA,245,Perth,999,Informal,Informal,999,N,N,,Informal,4516,483,42,376,611,6028,1.2
WA,247,Swan,36516,HILTON,Paul,1,N,N,UAPP,United Australia Party,1918,228,12,176,303,2637,0.81
WA,247,Swan,37278,THOMPSON,Matthew,2,N,N,LDP,Liberal Democrats,1202,187,14,153,265,1821,1.82
WA,247,Swan,37227,GREEN,Timothy,3,N,N,AJP,Animal Justice Party,1515,225,11,142,321,2214,0.89
WA,247,Swan,37333,MASCARENHAS,Zaneta,4,Y,N,ALP,Australian Labor Party,28869,1721,145,1952,6395,39082,6.17
WA,247,Swan,37296,PALLIER,Carl,5,N,N,CYA,Australian Federation Party,588,57,5,44,98,792,0.79
WA,247,Swan,37846,BRADLEY,Rod,6,N,N,WAP,WESTERN AUSTRALIA PARTY,1270,156,9,159,465,2059,0.7
WA,247,Swan,37420,HALLIFAX,Peter,7,N,N,ON,Pauline Hanson's One Nation,1680,245,14,194,411,2544,-0.33
